ID,Sex,Age,Pre Moral Emotions 1,Pre Moral Emotions 2,Pre Moral Emotions 3,Pre Moral Emotions 4,Pre Moral Emotions 5,Pre Moral Emotions 6,Pre Moral Emotions 7,Pre Moral Emotions 8,Pre Moral Emotions 9,Pre Moral Emotions 10,Pre Moral Emotions 11,Pre Moral Emotions 12,Pre Moral Emotions 13,Pre Moral Emotions 14,Pre Moral Emotions 15,CFC 1,CFC 2,CFC 3,CFC 4,CFC 5,CFC 6,CFC 7,CFC 8,CFC 9,CFC 10,CFC 11,CFC 12,Key (1 or 2),L1 (T or I),L1 Word1,L1 Word2,L2 (T or I),L2 Word1,L2 Word2,L3 (T or I),L3 Word1,L3 Word2,L4 (T or I),L4 Word1,L4 Word2,L5 (T or I),L5 Word1,L5 Word2,L6 (T or I),L6 Word1,L6 Word2,L7 (T or I),L7 Word1,L7 Word2,L8 (T or I),L8 Word1,L8 Word2,"Non-Linear Section (IMU, DMU, RND)",NL1 (T or I),NL1 Word1,NL1 Word2,NL2 (T or I),NL2 Word1,NL2 Word2,NL3 (T or I),NL3 Word1,NL3 Word2,NL4 (T or I),NL4 Word1,NL4 Word2,NL5 (T or I),NL5 Word1,NL5 Word2,NL6 (T or I),NL6 Word1,NL6 Word2,NL7 (T or I),NL7 Word1,NL7 Word2,NL8 (T or I),NL8 Word1,NL8 Word2,Post Moral Emotions 1,Post Moral Emotions 2,Post Moral Emotions 3,Post Moral Emotions 4,Post Moral Emotions 5,Post Moral Emotions 6,Post Moral Emotions 7,Post Moral Emotions 8,Post Moral Emotions 9,Post Moral Emotions 10,Post Moral Emotions 11,Post Moral Emotions 12,Post Moral Emotions 13,Post Moral Emotions 14,Post Moral Emotions 15,Linear Horizion Q1,Linear Horizion Q2,Linear Horizion Q3,Linear Horizion Q4,Linear Horizion Q5,Linear Horizion Q6,Linear Horizion Q7,Linear Horizion Q8,Linear isPoison Q1,Linear isPoison Q2,Linear isPoison Q3,Linear isPoison Q4,Linear isPoison Q5,Linear isPoison Q6,Linear isPoison Q7,Linear isPoison Q8,Non-Linear Horizion Q1,Non-Linear Horizion Q2,Non-Linear Horizion Q3,Non-Linear Horizion Q4,Non-Linear Horizion Q5,Non-Linear Horizion Q6,Non-Linear Horizion Q7,Non-Linear Horizion Q8,Non-Linear isPoison Q1,Non-Linear isPoison Q2,Non-Linear isPoison Q3,Non-Linear isPoison Q4,Non-Linear isPoison Q5,Non-Linear isPoison Q6,Non-Linear isPoison Q7,Non-Linear isPoison Q8,# Bad Linear Info,# Bad Non-Linear Info
657e3ff4df3541eb1ec0eb11,Female,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Uncertain,2,Teach,Spotted,+2,Teach,Red,0,Teach,Spotted,+2,Instruct,spotted,green,Instruct,striped,blue,Instruct,striped,red,Teach,Spotted,+2,Teach,Spotted,+2,DMU,Instruct,plain,red,Teach,Plain,-2,Teach,Spotted,+2,Teach,Green,-1,Instruct,spotted,green,Instruct,striped,red,Teach,Spotted,+2,Teach,Blue,+1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
66464b6dd7787eac6920db24,Female,31,1,1,1,1,1,1,1,4,5,5,3,2,1,1,1,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,1,Teach,Green,+2,Instruct,plain,green,Instruct,striped,green,Teach,Plain,+1,Instruct,spotted,red,Teach,Plain,+1,Instruct,plain,red,Instruct,plain,green,RND,Teach,Green,+2,Instruct,plain,red,Instruct,spotted,green,Instruct,spotted,green,Teach,Spotted,+2,Teach,Red,-2,Instruct,spotted,green,Teach,Green,0,1,1,1,1,1,1,3,3,3,3,3,2,5,4,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
61f2ac69a09e72f23cbaf627,Female,28,1,2,1,1,2,3,1,1,4,1,6,7,4,5,2,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Extremely Characteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,1,Instruct,plain,red,Instruct,plain,green,Teach,Blue,-2,Instruct,spotted,green,Instruct,plain,red,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,DMU,Teach,Plain,+1,Teach,Green,+2,Teach,Spotted,-1,Teach,Green,+2,Teach,Plain,+1,Teach,Green,+2,Instruct,spotted,green,Instruct,spotted,green,1,1,1,1,2,1,2,1,2,1,4,5,3,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
64f89ef9b3a1c4b51c4996f2,Female,26,2,3,1,2,1,1,6,7,6,1,3,7,7,7,1,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Uncertain,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Uncertain,1,Instruct,plain,red,Teach,Red,0,Instruct,striped,green,Teach,Blue,-2,Instruct,plain,red,Teach,Red,-2,Teach,Striped,-2,Instruct,spotted,green,IMU,Teach,Green,+1,Teach,Plain,+2,Teach,Green,+2,Teach,Blue,-2,Instruct,plain,red,Teach,Red,-2,Teach,Striped,-2,Teach,Striped,-2,6,6,1,1,1,1,4,1,1,1,7,5,7,6,7,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,2/6,5/6
5dea96a5770a431bbed1efb2,Female,67,2,2,2,2,2,3,3,4,4,4,3,3,3,3,2,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Uncertain,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Uncertain,2,Teach,Spotted,+2,Teach,Plain,-2,Teach,Spotted,+2,Teach,Spotted,+2,Instruct,spotted,green,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,green,IMU,Instruct,spotted,green,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,spotted,blue,Instruct,green,,Instruct,striped,,Instruct,spotted,blue,Instruct,spotted,green,1,1,1,1,1,2,4,5,4,4,5,5,3,4,2,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
66338fb1dfa77d3fd06531ad,Female,67,1,1,1,1,1,1,1,6,7,4,1,1,1,1,1,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Uncertain,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Uncertain,2,Teach,Blue,+1,Teach,Spotted,+2,Teach,Spotted,+2,Teach,Spotted,+2,Teach,Red,0,Teach,Plain,-2,Teach,Striped,0,Teach,Blue,+1,IMU,Teach,Blue,+1,Teach,Red,0,Teach,Spotted,+2,Teach,Spotted,+2,Teach,Spotted,+2,Teach,Striped,0,Teach,Spotted,+2,Teach,Spotted,+1,1,1,1,1,2,1,1,1,1,1,4,2,2,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,1/6
65abd3bc01581c2899e80591,Female,24,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,1,Instruct,plain,red,Teach,Green,+2,Instruct,striped,green,Teach,Green,+2,Instruct,plain,red,Instruct,plain,green,Teach,Green,+2,Instruct,spotted,green,DMU,Instruct,plain,red,Instruct,plain,green,Instruct,striped,red,Instruct,striped,red,Instruct,plain,red,Teach,Red,0,Instruct,striped,red,Instruct,spotted,green,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,0/6,0/6
6647598062fc0137ab09dbd8,Female,51,2,2,1,1,1,3,2,5,6,3,5,5,4,6,2,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,2,Teach,Green,+1,Instruct,striped,red,Instruct,spotted,blue,Instruct,spotted,green,Instruct,spotted,green,Instruct,striped,red,Instruct,spotted,blue,Instruct,spotted,green,DMU,Instruct,striped,blue,Instruct,striped,red,Instruct,spotted,blue,Instruct,spotted,green,Instruct,spotted,green,Instruct,striped,red,Instruct,spotted,blue,Instruct,spotted,green,2,1,1,1,1,2,4,4,4,4,3,4,6,6,2,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1/6,0/6
5fdf213eeae543727a6624e3,Male,33,1,1,1,1,1,2,1,3,4,1,1,2,1,1,1,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,2,Teach,Plain,-2,Teach,Plain,-2,Instruct,spotted,blue,Teach,Spotted,+2,Teach,Blue,-2,Teach,Plain,-2,Teach,Green,-2,Teach,Striped,-2,IMU,Teach,Blue,+2,Teach,Spotted,+2,Teach,Blue,+2,Teach,Spotted,+2,Teach,Red,+2,Teach,Plain,-2,Teach,Blue,+2,Teach,Spotted,+2,1,1,1,1,1,1,1,3,4,1,1,2,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,3/6,4/6
5d9d5e2e43c6e300159417ae,Female,37,5,6,6,7,7,7,7,2,1,1,7,7,5,7,6,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,1,Teach,Green,+2,Teach,Red,0,Teach,Green,+2,Instruct,spotted,green,Teach,Plain,+1,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,RND,Teach,Green,+2,Instruct,plain,green,Instruct,striped,red,Instruct,spotted,green,Teach,Green,+2,Instruct,plain,green,Instruct,spotted,green,Instruct,spotted,green,6,6,5,6,7,7,7,2,1,1,7,7,5,7,6,1,2,3,4,1,2,3,4,0,0,0,0,1,1,1,1,1,2,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0/6,0/6
